item_id,category,name,file,line,discovery_state
NET_CALL_1,Network/Storage,Firebase Auth @ L30,integration_test/manus_live_verification_test.dart,30,AUDITED
NET_CALL_2,Network/Storage,Firebase Auth @ L33,integration_test/manus_live_verification_test.dart,33,AUDITED
NET_CALL_3,Network/Storage,HTTP @ L65,integration_test/manus_live_verification_test.dart,65,AUDITED
NET_CALL_4,Network/Storage,App Check @ L33,integration_test/wave1a_live_verification_test.dart,33,AUDITED
SYM_5,Class,Config,lib/config.dart,2,AUDITED
NET_CALL_6,Network/Storage,Firestore @ L81,lib/main.dart,81,AUDITED
NET_CALL_7,Network/Storage,App Check @ L92,lib/main.dart,92,AUDITED
SYM_8,Class,SmartContentCreatorApp,lib/main.dart,128,AUDITED
SYM_9,Class,CatalogXlsxImportResult,scratch/inspect_excel.dart,9,AUDITED
SYM_10,Class,CatalogXlsxImportService,scratch/inspect_excel.dart,25,AUDITED
SYM_11,Class,MockFirebaseAiLogicService,test/ai_backend_router_test.dart,9,AUDITED
SYM_12,Class,MockBack4AppGatewayService,test/ai_backend_router_test.dart,52,AUDITED
SYM_13,Class,TestableAIBackendRouter,test/ai_backend_router_test.dart,77,AUDITED
SYM_14,Class,MockBack4AppCatalogRepository,test/catalog_dual_read_verification_test.dart,7,AUDITED
SYM_15,Class,Back4AppExclusiveMockRepository,test/controlled_dual_write_test.dart,11,AUDITED
SYM_16,Class,MockLocalCache,test/controlled_dual_write_test.dart,127,AUDITED
NET_CALL_17,Network/Storage,HTTP @ L46,test/live_dual_read_runner_test.dart,46,AUDITED
NET_CALL_18,Network/Storage,HTTP @ L68,test/live_dual_read_runner_test.dart,68,AUDITED
SYM_19,Class,AiDecisionEngine,lib/ai/ai_decision_engine.dart,11,AUDITED
SYM_20,Class,AIOrchestrator,lib/ai/ai_orchestrator.dart,33,AUDITED
SYM_21,Class,ChatSmartAgent,lib/ai/chat_smart_agent.dart,44,AUDITED
SYM_22,Class,ChatTaskDistributor,lib/ai/chat_task_distributor.dart,11,AUDITED
SYM_23,Class,AdminController,lib/controllers/admin_controller.dart,15,AUDITED
NET_CALL_24,Network/Storage,Firestore @ L192,lib/controllers/admin_controller.dart,192,AUDITED
NET_CALL_25,Network/Storage,Firestore @ L224,lib/controllers/admin_controller.dart,224,AUDITED
UI_CTL_26,UIControl,TextButton @ L278,lib/controllers/admin_controller.dart,278,AUDITED
NET_CALL_27,Network/Storage,Firestore @ L336,lib/controllers/admin_controller.dart,336,AUDITED
NET_CALL_28,Network/Storage,Firestore @ L499,lib/controllers/admin_controller.dart,499,AUDITED
NET_CALL_29,Network/Storage,Firestore @ L702,lib/controllers/admin_controller.dart,702,AUDITED
NET_CALL_30,Network/Storage,Firestore @ L907,lib/controllers/admin_controller.dart,907,AUDITED
NET_CALL_31,Network/Storage,Firestore @ L936,lib/controllers/admin_controller.dart,936,AUDITED
NET_CALL_32,Network/Storage,Firestore @ L984,lib/controllers/admin_controller.dart,984,AUDITED
SYM_33,Class,ApiController,lib/controllers/api_controller.dart,16,AUDITED
SYM_34,Class,AuthController,lib/controllers/auth_controller.dart,25,AUDITED
NET_CALL_35,Network/Storage,Firebase Auth @ L106,lib/controllers/auth_controller.dart,106,AUDITED
UI_CTL_36,UIControl,TextField @ L315,lib/controllers/auth_controller.dart,315,AUDITED
UI_CTL_37,UIControl,ElevatedButton @ L324,lib/controllers/auth_controller.dart,324,AUDITED
NET_CALL_38,Network/Storage,Firebase Auth @ L368,lib/controllers/auth_controller.dart,368,AUDITED
NET_CALL_39,Network/Storage,Firebase Auth @ L683,lib/controllers/auth_controller.dart,683,AUDITED
NET_CALL_40,Network/Storage,Firestore @ L1077,lib/controllers/auth_controller.dart,1077,AUDITED
NET_CALL_41,Network/Storage,Firestore @ L1170,lib/controllers/auth_controller.dart,1170,AUDITED
NET_CALL_42,Network/Storage,Firestore @ L1191,lib/controllers/auth_controller.dart,1191,AUDITED
SYM_43,Class,CatalogController,lib/controllers/catalog_controller.dart,33,AUDITED
NET_CALL_44,Network/Storage,Firebase Auth @ L561,lib/controllers/catalog_controller.dart,561,AUDITED
UI_CTL_45,UIControl,InkWell @ L1468,lib/controllers/catalog_controller.dart,1468,AUDITED
UI_CTL_46,UIControl,InkWell @ L1530,lib/controllers/catalog_controller.dart,1530,AUDITED
SYM_47,Class,ChatHistoryController,lib/controllers/chat_history_controller.dart,8,AUDITED
SYM_48,Class,HomeController,lib/controllers/home_controller.dart,12,AUDITED
SYM_49,Class,HomeDashboardController,lib/controllers/home_dashboard_controller.dart,7,AUDITED
SYM_50,Class,MarketingShareController,lib/controllers/marketing_share_controller.dart,10,AUDITED
SYM_51,Class,VipNavItem,lib/controllers/navigation_controller.dart,6,AUDITED
SYM_52,Class,NavigationController,lib/controllers/navigation_controller.dart,20,AUDITED
SYM_53,Class,PermissionsController,lib/controllers/permissions_controller.dart,10,AUDITED
NET_CALL_54,Network/Storage,Firestore @ L61,lib/controllers/permissions_controller.dart,61,AUDITED
SYM_55,Class,SettingsController,lib/controllers/settings_controller.dart,28,AUDITED
NET_CALL_56,Network/Storage,HTTP @ L328,lib/controllers/settings_controller.dart,328,AUDITED
NET_CALL_57,Network/Storage,HTTP @ L502,lib/controllers/settings_controller.dart,502,AUDITED
UI_CTL_58,UIControl,TextButton @ L546,lib/controllers/settings_controller.dart,546,AUDITED
UI_CTL_59,UIControl,ElevatedButton @ L550,lib/controllers/settings_controller.dart,550,AUDITED
NET_CALL_60,Network/Storage,HTTP @ L718,lib/controllers/settings_controller.dart,718,AUDITED
NET_CALL_61,Network/Storage,Firestore @ L769,lib/controllers/settings_controller.dart,769,AUDITED
NET_CALL_62,Network/Storage,Firestore @ L770,lib/controllers/settings_controller.dart,770,AUDITED
NET_CALL_63,Network/Storage,Firestore @ L907,lib/controllers/settings_controller.dart,907,AUDITED
SYM_64,Class,_SyncGate,lib/controllers/settings_controller.dart,922,AUDITED
SYM_65,Class,SocialProfileController,lib/controllers/social_profile_controller.dart,5,AUDITED
SYM_66,Class,ThemeController,lib/controllers/theme_controller.dart,3,AUDITED
SYM_67,Class,TrendController,lib/controllers/trend_controller.dart,10,AUDITED
SYM_68,Class,WhatsAppSyncController,lib/controllers/whatsapp_sync_controller.dart,9,AUDITED
SYM_69,Class,DatabaseHelper,lib/database/database_helper.dart,12,AUDITED
NET_CALL_70,Network/Storage,SQLite @ L33,lib/database/database_helper.dart,33,AUDITED
SYM_71,Class,ApiKeyModel,lib/models/api_key_model.dart,1,AUDITED
SYM_72,Class,BrandIdentity,lib/models/brand_identity_model.dart,5,AUDITED
SYM_73,Class,BrandInfo,lib/models/brand_info.dart,2,AUDITED
SYM_74,Class,CatalogCategory,lib/models/catalog_category_model.dart,3,AUDITED
SYM_75,Class,CatalogProductMedia,lib/models/catalog_media_model.dart,3,AUDITED
SYM_76,Class,CatalogProduct,lib/models/catalog_product_model.dart,6,AUDITED
SYM_77,Class,ProductCategoryInfo,lib/models/catalog_product_model.dart,622,AUDITED
SYM_78,Class,ContentModel,lib/models/content_model.dart,1,AUDITED
SYM_79,Class,LogModel,lib/models/log_model.dart,1,AUDITED
SYM_80,Class,MediaModel,lib/models/media_model.dart,1,AUDITED
SYM_81,Class,ProductMemoryModel,lib/models/product_memory_model.dart,3,AUDITED
SYM_82,Class,ProductAnalysis,lib/models/product_photo_models.dart,7,AUDITED
SYM_83,Class,ScenePrompt,lib/models/product_photo_models.dart,63,AUDITED
SYM_84,Class,ProductPhotoResult,lib/models/product_photo_models.dart,115,AUDITED
SYM_85,Class,SettingModel,lib/models/setting_model.dart,1,AUDITED
SYM_86,Class,UserActivity,lib/models/user_activity.dart,1,AUDITED
SYM_87,Class,UserModel,lib/models/user_model.dart,1,AUDITED
SYM_88,Class,SceneModel,lib/models/video_composition.dart,12,AUDITED
SYM_89,Class,VideoProject,lib/models/video_composition.dart,59,AUDITED
SYM_90,Class,WhatsAppWabaAccount,lib/models/whatsapp_sync_models.dart,5,AUDITED
SYM_91,Class,WhatsAppSyncConfig,lib/models/whatsapp_sync_models.dart,41,AUDITED
SYM_92,Class,WhatsAppAiSuggestion,lib/models/whatsapp_sync_models.dart,169,AUDITED
SYM_93,Class,WhatsAppDraftModel,lib/models/whatsapp_sync_models.dart,206,AUDITED
SYM_94,Class,AdminDashboardScreen,lib/screens/admin_dashboard_screen.dart,14,AUDITED
UI_CTL_95,UIControl,IconButton @ L231,lib/screens/admin_dashboard_screen.dart,231,AUDITED
UI_CTL_96,UIControl,IconButton @ L244,lib/screens/admin_dashboard_screen.dart,244,AUDITED
UI_CTL_97,UIControl,IconButton @ L251,lib/screens/admin_dashboard_screen.dart,251,AUDITED
UI_CTL_98,UIControl,IconButton @ L257,lib/screens/admin_dashboard_screen.dart,257,AUDITED
UI_CTL_99,UIControl,IconButton @ L269,lib/screens/admin_dashboard_screen.dart,269,AUDITED
UI_CTL_100,UIControl,IconButton @ L275,lib/screens/admin_dashboard_screen.dart,275,AUDITED
UI_CTL_101,UIControl,TextField @ L544,lib/screens/admin_dashboard_screen.dart,544,AUDITED
UI_CTL_102,UIControl,IconButton @ L554,lib/screens/admin_dashboard_screen.dart,554,AUDITED
UI_CTL_103,UIControl,GestureDetector @ L578,lib/screens/admin_dashboard_screen.dart,578,AUDITED
UI_CTL_104,UIControl,ListTile @ L747,lib/screens/admin_dashboard_screen.dart,747,AUDITED
UI_CTL_105,UIControl,IconButton @ L959,lib/screens/admin_dashboard_screen.dart,959,AUDITED
UI_CTL_106,UIControl,PopupMenuButton @ L1917,lib/screens/admin_dashboard_screen.dart,1917,AUDITED
UI_CTL_107,UIControl,TextButton @ L2041,lib/screens/admin_dashboard_screen.dart,2041,AUDITED
UI_CTL_108,UIControl,ElevatedButton @ L2046,lib/screens/admin_dashboard_screen.dart,2046,AUDITED
UI_CTL_109,UIControl,Switch @ L2320,lib/screens/admin_dashboard_screen.dart,2320,AUDITED
UI_CTL_110,UIControl,IconButton @ L2415,lib/screens/admin_dashboard_screen.dart,2415,AUDITED
UI_CTL_111,UIControl,TextButton @ L2430,lib/screens/admin_dashboard_screen.dart,2430,AUDITED
UI_CTL_112,UIControl,TextButton @ L2529,lib/screens/admin_dashboard_screen.dart,2529,AUDITED
UI_CTL_113,UIControl,Slider @ L2566,lib/screens/admin_dashboard_screen.dart,2566,AUDITED
UI_CTL_114,UIControl,ElevatedButton @ L2600,lib/screens/admin_dashboard_screen.dart,2600,AUDITED
UI_CTL_115,UIControl,TextField @ L2661,lib/screens/admin_dashboard_screen.dart,2661,AUDITED
UI_CTL_116,UIControl,TextButton @ L2837,lib/screens/admin_dashboard_screen.dart,2837,AUDITED
UI_CTL_117,UIControl,InkWell @ L2856,lib/screens/admin_dashboard_screen.dart,2856,AUDITED
UI_CTL_118,UIControl,IconButton @ L2975,lib/screens/admin_dashboard_screen.dart,2975,AUDITED
UI_CTL_119,UIControl,IconButton @ L2980,lib/screens/admin_dashboard_screen.dart,2980,AUDITED
SYM_120,Class,AiChatScreen,lib/screens/ai_chat_screen.dart,30,AUDITED
SYM_121,Class,_AiChatScreenState,lib/screens/ai_chat_screen.dart,38,AUDITED
UI_CTL_122,UIControl,GestureDetector @ L260,lib/screens/ai_chat_screen.dart,260,AUDITED
UI_CTL_123,UIControl,IconButton @ L430,lib/screens/ai_chat_screen.dart,430,AUDITED
UI_CTL_124,UIControl,IconButton @ L444,lib/screens/ai_chat_screen.dart,444,AUDITED
UI_CTL_125,UIControl,IconButton @ L450,lib/screens/ai_chat_screen.dart,450,AUDITED
SYM_126,Class,BrandSettingsController,lib/screens/brand_settings_screen.dart,12,AUDITED
SYM_127,Class,BrandSettingsScreen,lib/screens/brand_settings_screen.dart,97,AUDITED
UI_CTL_128,UIControl,IconButton @ L112,lib/screens/brand_settings_screen.dart,112,AUDITED
UI_CTL_129,UIControl,GestureDetector @ L129,lib/screens/brand_settings_screen.dart,129,AUDITED
UI_CTL_130,UIControl,TextField @ L180,lib/screens/brand_settings_screen.dart,180,AUDITED
UI_CTL_131,UIControl,TextField @ L181,lib/screens/brand_settings_screen.dart,181,AUDITED
UI_CTL_132,UIControl,TextField @ L182,lib/screens/brand_settings_screen.dart,182,AUDITED
UI_CTL_133,UIControl,TextField @ L183,lib/screens/brand_settings_screen.dart,183,AUDITED
UI_CTL_134,UIControl,TextField @ L187,lib/screens/brand_settings_screen.dart,187,AUDITED
UI_CTL_135,UIControl,TextField @ L188,lib/screens/brand_settings_screen.dart,188,AUDITED
UI_CTL_136,UIControl,ElevatedButton @ L193,lib/screens/brand_settings_screen.dart,193,AUDITED
UI_CTL_137,UIControl,TextField @ L222,lib/screens/brand_settings_screen.dart,222,AUDITED
UI_CTL_138,UIControl,TextField @ L228,lib/screens/brand_settings_screen.dart,228,AUDITED
SYM_139,Class,CreatorProfileScreen,lib/screens/creator_profile_screen.dart,17,AUDITED
SYM_140,Class,_CreatorProfileScreenState,lib/screens/creator_profile_screen.dart,24,AUDITED
UI_CTL_141,UIControl,IconButton @ L143,lib/screens/creator_profile_screen.dart,143,AUDITED
UI_CTL_142,UIControl,GestureDetector @ L251,lib/screens/creator_profile_screen.dart,251,AUDITED
UI_CTL_143,UIControl,GestureDetector @ L292,lib/screens/creator_profile_screen.dart,292,AUDITED
UI_CTL_144,UIControl,InkWell @ L474,lib/screens/creator_profile_screen.dart,474,AUDITED
SYM_145,Class,GeneralSettingsScreen,lib/screens/general_settings_screen.dart,14,AUDITED
SYM_146,Class,_GeneralSettingsScreenState,lib/screens/general_settings_screen.dart,21,AUDITED
UI_CTL_147,UIControl,ListTile @ L79,lib/screens/general_settings_screen.dart,79,AUDITED
UI_CTL_148,UIControl,ListTile @ L105,lib/screens/general_settings_screen.dart,105,AUDITED
UI_CTL_149,UIControl,ListTile @ L131,lib/screens/general_settings_screen.dart,131,AUDITED
UI_CTL_150,UIControl,ListTile @ L146,lib/screens/general_settings_screen.dart,146,AUDITED
UI_CTL_151,UIControl,ListTile @ L154,lib/screens/general_settings_screen.dart,154,AUDITED
UI_CTL_152,UIControl,ListTile @ L162,lib/screens/general_settings_screen.dart,162,AUDITED
UI_CTL_153,UIControl,ListTile @ L188,lib/screens/general_settings_screen.dart,188,AUDITED
UI_CTL_154,UIControl,ListTile @ L197,lib/screens/general_settings_screen.dart,197,AUDITED
UI_CTL_155,UIControl,ListTile @ L206,lib/screens/general_settings_screen.dart,206,AUDITED
UI_CTL_156,UIControl,ListTile @ L261,lib/screens/general_settings_screen.dart,261,AUDITED
UI_CTL_157,UIControl,ListTile @ L269,lib/screens/general_settings_screen.dart,269,AUDITED
UI_CTL_158,UIControl,TextButton @ L413,lib/screens/general_settings_screen.dart,413,AUDITED
UI_CTL_159,UIControl,ElevatedButton @ L426,lib/screens/general_settings_screen.dart,426,AUDITED
UI_CTL_160,UIControl,TextField @ L487,lib/screens/general_settings_screen.dart,487,AUDITED
SYM_161,Class,MainWrapper,lib/screens/main_wrapper.dart,9,AUDITED
UI_CTL_162,UIControl,GestureDetector @ L24,lib/screens/main_wrapper.dart,24,AUDITED
SYM_163,Class,PrivacyPolicyScreen,lib/screens/privacy_policy_screen.dart,6,AUDITED
SYM_164,Class,ProductStudioController,lib/screens/product_photography_screen.dart,22,AUDITED
SYM_165,Class,ProductPhotographyScreen,lib/screens/product_photography_screen.dart,292,AUDITED
UI_CTL_166,UIControl,TextField @ L399,lib/screens/product_photography_screen.dart,399,AUDITED
UI_CTL_167,UIControl,Switch @ L434,lib/screens/product_photography_screen.dart,434,AUDITED
UI_CTL_168,UIControl,TextButton @ L559,lib/screens/product_photography_screen.dart,559,AUDITED
UI_CTL_169,UIControl,TextButton @ L573,lib/screens/product_photography_screen.dart,573,AUDITED
UI_CTL_170,UIControl,GestureDetector @ L651,lib/screens/product_photography_screen.dart,651,AUDITED
UI_CTL_171,UIControl,ElevatedButton @ L736,lib/screens/product_photography_screen.dart,736,AUDITED
UI_CTL_172,UIControl,InkWell @ L808,lib/screens/product_photography_screen.dart,808,AUDITED
UI_CTL_173,UIControl,IconButton @ L872,lib/screens/product_photography_screen.dart,872,AUDITED
UI_CTL_174,UIControl,IconButton @ L878,lib/screens/product_photography_screen.dart,878,AUDITED
UI_CTL_175,UIControl,IconButton @ L935,lib/screens/product_photography_screen.dart,935,AUDITED
UI_CTL_176,UIControl,IconButton @ L941,lib/screens/product_photography_screen.dart,941,AUDITED
UI_CTL_177,UIControl,ElevatedButton @ L951,lib/screens/product_photography_screen.dart,951,AUDITED
UI_CTL_178,UIControl,GestureDetector @ L969,lib/screens/product_photography_screen.dart,969,AUDITED
SYM_179,Class,SettingsScreen,lib/screens/settings_screen.dart,21,AUDITED
UI_CTL_180,UIControl,InkWell @ L301,lib/screens/settings_screen.dart,301,AUDITED
UI_CTL_181,UIControl,IconButton @ L409,lib/screens/settings_screen.dart,409,AUDITED
UI_CTL_182,UIControl,InkWell @ L432,lib/screens/settings_screen.dart,432,AUDITED
UI_CTL_183,UIControl,TextField @ L461,lib/screens/settings_screen.dart,461,AUDITED
UI_CTL_184,UIControl,ElevatedButton @ L517,lib/screens/settings_screen.dart,517,AUDITED
UI_CTL_185,UIControl,OutlinedButton @ L569,lib/screens/settings_screen.dart,569,AUDITED
SYM_186,Class,_ManagedAiCreditsWidget,lib/screens/settings_screen.dart,606,AUDITED
SYM_187,Class,_SerpApiQuotaWidget,lib/screens/settings_screen.dart,701,AUDITED
UI_CTL_188,UIControl,IconButton @ L756,lib/screens/settings_screen.dart,756,AUDITED
SYM_189,Class,_JinaSettingsWidget,lib/screens/settings_screen.dart,807,AUDITED
UI_CTL_190,UIControl,Switch @ L845,lib/screens/settings_screen.dart,845,AUDITED
SYM_191,Class,_HiddenModelsInfoWidget,lib/screens/settings_screen.dart,857,AUDITED
SYM_192,Class,_AiGatewayControlCenterCard,lib/screens/settings_screen.dart,935,AUDITED
UI_CTL_193,UIControl,IconButton @ L1041,lib/screens/settings_screen.dart,1041,AUDITED
UI_CTL_194,UIControl,ElevatedButton @ L1081,lib/screens/settings_screen.dart,1081,AUDITED
UI_CTL_195,UIControl,IconButton @ L1177,lib/screens/settings_screen.dart,1177,AUDITED
UI_CTL_196,UIControl,TextButton @ L1703,lib/screens/settings_screen.dart,1703,AUDITED
UI_CTL_197,UIControl,ListTile @ L1808,lib/screens/settings_screen.dart,1808,AUDITED
UI_CTL_198,UIControl,TextButton @ L1943,lib/screens/settings_screen.dart,1943,AUDITED
UI_CTL_199,UIControl,GestureDetector @ L2073,lib/screens/settings_screen.dart,2073,AUDITED
UI_CTL_200,UIControl,GestureDetector @ L2137,lib/screens/settings_screen.dart,2137,AUDITED
UI_CTL_201,UIControl,GestureDetector @ L2345,lib/screens/settings_screen.dart,2345,AUDITED
SYM_202,Class,_LastUsedProvidersCard,lib/screens/settings_screen.dart,2549,AUDITED
SYM_203,Class,SplashScreen,lib/screens/splash_screen.dart,9,AUDITED
SYM_204,Class,SplashScreenState,lib/screens/splash_screen.dart,16,AUDITED
SYM_205,Class,SubscriptionScreen,lib/screens/subscription_screen.dart,9,AUDITED
SYM_206,Class,_SubscriptionScreenState,lib/screens/subscription_screen.dart,16,AUDITED
UI_CTL_207,UIControl,IconButton @ L136,lib/screens/subscription_screen.dart,136,AUDITED
UI_CTL_208,UIControl,GestureDetector @ L241,lib/screens/subscription_screen.dart,241,AUDITED
UI_CTL_209,UIControl,IconButton @ L423,lib/screens/subscription_screen.dart,423,AUDITED
UI_CTL_210,UIControl,ElevatedButton @ L460,lib/screens/subscription_screen.dart,460,AUDITED
UI_CTL_211,UIControl,TextButton @ L503,lib/screens/subscription_screen.dart,503,AUDITED
SYM_212,Class,TermsOfServiceScreen,lib/screens/terms_of_service_screen.dart,5,AUDITED
SYM_213,Class,ActivityLogService,lib/services/activity_log_service.dart,6,AUDITED
SYM_214,Class,ActivityTrackingService,lib/services/activity_tracking_service.dart,6,AUDITED
NET_CALL_215,Network/Storage,Firestore @ L7,lib/services/activity_tracking_service.dart,7,AUDITED
SYM_216,Class,AIBackendRouter,lib/services/ai_backend_router.dart,21,AUDITED
NET_CALL_217,Network/Storage,Firebase Auth @ L45,lib/services/ai_backend_router.dart,45,AUDITED
NET_CALL_218,Network/Storage,Firestore @ L59,lib/services/ai_backend_router.dart,59,AUDITED
NET_CALL_219,Network/Storage,Firestore @ L89,lib/services/ai_backend_router.dart,89,AUDITED
NET_CALL_220,Network/Storage,Firestore @ L126,lib/services/ai_backend_router.dart,126,AUDITED
SYM_221,Class,AiImageGenerationService,lib/services/ai_image_generation_service.dart,23,AUDITED
NET_CALL_222,Network/Storage,HTTP @ L118,lib/services/ai_image_generation_service.dart,118,AUDITED
NET_CALL_223,Network/Storage,HTTP @ L259,lib/services/ai_image_generation_service.dart,259,AUDITED
NET_CALL_224,Network/Storage,HTTP @ L516,lib/services/ai_image_generation_service.dart,516,AUDITED
NET_CALL_225,Network/Storage,HTTP @ L540,lib/services/ai_image_generation_service.dart,540,AUDITED
NET_CALL_226,Network/Storage,HTTP @ L629,lib/services/ai_image_generation_service.dart,629,AUDITED
SYM_227,Class,ImageGenerationResult,lib/services/ai_image_generation_service.dart,808,AUDITED
SYM_228,Class,AIProvider,lib/services/ai_provider.dart,20,AUDITED
SYM_229,Class,AIProviderFactory,lib/services/ai_provider.dart,65,AUDITED
SYM_230,Class,AnthropicService,lib/services/anthropic_service.dart,7,AUDITED
SYM_231,Class,PlatformAppInfo,lib/services/app_detection_service.dart,10,AUDITED
SYM_232,Class,AppDetectionService,lib/services/app_detection_service.dart,30,AUDITED
SYM_233,Class,AuthService,lib/services/auth_service.dart,14,AUDITED
NET_CALL_234,Network/Storage,Firebase Auth @ L15,lib/services/auth_service.dart,15,AUDITED
NET_CALL_235,Network/Storage,Supabase @ L17,lib/services/auth_service.dart,17,AUDITED
SYM_236,Class,AzureOpenAIService,lib/services/azure_openai_service.dart,8,AUDITED
SYM_237,Class,Back4AppCatalogMediaService,lib/services/back4app_catalog_media_service.dart,11,AUDITED
NET_CALL_238,Network/Storage,Firebase Auth @ L25,lib/services/back4app_catalog_media_service.dart,25,AUDITED
NET_CALL_239,Network/Storage,HTTP @ L54,lib/services/back4app_catalog_media_service.dart,54,AUDITED
NET_CALL_240,Network/Storage,HTTP @ L91,lib/services/back4app_catalog_media_service.dart,91,AUDITED
SYM_241,Class,Back4AppGatewayService,lib/services/back4app_gateway_service.dart,12,AUDITED
NET_CALL_242,Network/Storage,HTTP @ L60,lib/services/back4app_gateway_service.dart,60,AUDITED
NET_CALL_243,Network/Storage,HTTP @ L139,lib/services/back4app_gateway_service.dart,139,AUDITED
NET_CALL_244,Network/Storage,HTTP @ L191,lib/services/back4app_gateway_service.dart,191,AUDITED
NET_CALL_245,Network/Storage,HTTP @ L208,lib/services/back4app_gateway_service.dart,208,AUDITED
NET_CALL_246,Network/Storage,HTTP @ L236,lib/services/back4app_gateway_service.dart,236,AUDITED
NET_CALL_247,Network/Storage,HTTP @ L288,lib/services/back4app_gateway_service.dart,288,AUDITED
NET_CALL_248,Network/Storage,HTTP @ L368,lib/services/back4app_gateway_service.dart,368,AUDITED
NET_CALL_249,Network/Storage,HTTP @ L433,lib/services/back4app_gateway_service.dart,433,AUDITED
NET_CALL_250,Network/Storage,HTTP @ L533,lib/services/back4app_gateway_service.dart,533,AUDITED
NET_CALL_251,Network/Storage,HTTP @ L604,lib/services/back4app_gateway_service.dart,604,AUDITED
NET_CALL_252,Network/Storage,HTTP @ L622,lib/services/back4app_gateway_service.dart,622,AUDITED
SYM_253,Class,CatalogXlsxImportResult,lib/services/catalog_xlsx_import_service.dart,8,AUDITED
SYM_254,Class,CatalogXlsxImportService,lib/services/catalog_xlsx_import_service.dart,33,AUDITED
SYM_255,Class,DBService,lib/services/db_service.dart,11,AUDITED
NET_CALL_256,Network/Storage,SQLite @ L38,lib/services/db_service.dart,38,AUDITED
SYM_257,Class,DeepSeekService,lib/services/deepseek_service.dart,7,AUDITED
SYM_258,Class,FacebookPageService,lib/services/facebook_page_service.dart,8,AUDITED
NET_CALL_259,Network/Storage,HTTP @ L62,lib/services/facebook_page_service.dart,62,AUDITED
NET_CALL_260,Network/Storage,HTTP @ L101,lib/services/facebook_page_service.dart,101,AUDITED
NET_CALL_261,Network/Storage,HTTP @ L131,lib/services/facebook_page_service.dart,131,AUDITED
NET_CALL_262,Network/Storage,HTTP @ L165,lib/services/facebook_page_service.dart,165,AUDITED
NET_CALL_263,Network/Storage,HTTP @ L200,lib/services/facebook_page_service.dart,200,AUDITED
NET_CALL_264,Network/Storage,HTTP @ L228,lib/services/facebook_page_service.dart,228,AUDITED
SYM_265,Class,FfmpegService,lib/services/ffmpeg_service.dart,11,AUDITED
SYM_266,Class,FirebaseAiLogicService,lib/services/firebase_ai_logic_service.dart,14,AUDITED
SYM_267,Class,FirebaseStorageService,lib/services/firebase_storage_service.dart,9,AUDITED
NET_CALL_268,Network/Storage,Firebase Storage @ L11,lib/services/firebase_storage_service.dart,11,AUDITED
SYM_269,Class,FirestoreUserService,lib/services/firestore_user_service.dart,8,AUDITED
NET_CALL_270,Network/Storage,Firestore @ L11,lib/services/firestore_user_service.dart,11,AUDITED
SYM_271,Class,GatekeeperService,lib/services/gatekeeper_service.dart,15,AUDITED
SYM_272,Class,GeminiService,lib/services/gemini_service.dart,11,AUDITED
SYM_273,Class,GlobalConfigService,lib/services/global_config_service.dart,6,AUDITED
NET_CALL_274,Network/Storage,Firestore @ L7,lib/services/global_config_service.dart,7,AUDITED
SYM_275,Class,GoogleVeoService,lib/services/google_veo_service.dart,13,AUDITED
NET_CALL_276,Network/Storage,HTTP @ L28,lib/services/google_veo_service.dart,28,AUDITED
NET_CALL_277,Network/Storage,HTTP @ L77,lib/services/google_veo_service.dart,77,AUDITED
SYM_278,Class,GroqService,lib/services/groq_service.dart,7,AUDITED
SYM_279,Class,HiggsfieldService,lib/services/higgsfield_service.dart,13,AUDITED
SYM_280,Class,InstagramService,lib/services/instagram_service.dart,17,AUDITED
NET_CALL_281,Network/Storage,Firebase Auth @ L180,lib/services/instagram_service.dart,180,AUDITED
NET_CALL_282,Network/Storage,Firestore @ L182,lib/services/instagram_service.dart,182,AUDITED
NET_CALL_283,Network/Storage,HTTP @ L210,lib/services/instagram_service.dart,210,AUDITED
NET_CALL_284,Network/Storage,HTTP @ L240,lib/services/instagram_service.dart,240,AUDITED
NET_CALL_285,Network/Storage,HTTP @ L267,lib/services/instagram_service.dart,267,AUDITED
NET_CALL_286,Network/Storage,Firebase Auth @ L278,lib/services/instagram_service.dart,278,AUDITED
NET_CALL_287,Network/Storage,Firestore @ L280,lib/services/instagram_service.dart,280,AUDITED
NET_CALL_288,Network/Storage,HTTP @ L305,lib/services/instagram_service.dart,305,AUDITED
NET_CALL_289,Network/Storage,Firebase Auth @ L317,lib/services/instagram_service.dart,317,AUDITED
NET_CALL_290,Network/Storage,Firestore @ L319,lib/services/instagram_service.dart,319,AUDITED
NET_CALL_291,Network/Storage,Firebase Auth @ L335,lib/services/instagram_service.dart,335,AUDITED
NET_CALL_292,Network/Storage,Firestore @ L339,lib/services/instagram_service.dart,339,AUDITED
NET_CALL_293,Network/Storage,HTTP @ L412,lib/services/instagram_service.dart,412,AUDITED
SYM_294,Class,KlingService,lib/services/kling_service.dart,13,AUDITED
NET_CALL_295,Network/Storage,Firebase Auth @ L15,lib/services/manus_ai_service.dart,15,AUDITED
SYM_296,Class,ManusAiService,lib/services/manus_ai_service.dart,33,AUDITED
NET_CALL_297,Network/Storage,Firebase Auth @ L48,lib/services/manus_ai_service.dart,48,AUDITED
NET_CALL_298,Network/Storage,HTTP @ L242,lib/services/manus_ai_service.dart,242,AUDITED
